Tertiary control power Daily;;;;;;;;
;;;;;;;;
Date;Time;Description;Power offered MW;Power allocated MW;Price CHF/MW;;;
25.08.2016;08:00 - 12:00;TRL-_s_08-12;65;0;500;0.5;0.00489;0
25.08.2016;08:00 - 12:00;TRL-_s_08-12;65;0;500;0.5;0.00489;0
25.08.2016;12:00 - 16:00;TRL-_s_12-16;10;10;3;0.003;0.003;0.003
25.08.2016;12:00 - 16:00;TRL-_s_12-16;7;6;3.3;0.0033;0.0033;0.0033
25.08.2016;12:00 - 16:00;TRL-_s_12-16;10;10;3.4;0.0034;0.0034;0.0034
25.08.2016;12:00 - 16:00;TRL-_s_12-16;7;5;3.74;0.00374;0.00374;0.00374
25.08.2016;12:00 - 16:00;TRL-_s_12-16;5;0;4.3;0.0043;0.00374;0
25.08.2016;12:00 - 16:00;TRL-_s_12-16;65;65;4.5;0.0045;0.0045;0.0045
25.08.2016;12:00 - 16:00;TRL-_s_12-16;16;0;4.5;0.0045;0.0045;0
25.08.2016;12:00 - 16:00;TRL-_s_12-16;5;0;7;0.007;0.0045;0
25.08.2016;12:00 - 16:00;TRL-_s_12-16;5;0;8;0.008;0.0045;0
25.08.2016;12:00 - 16:00;TRL-_s_12-16;50;0;16;0.016;0.0045;0
25.08.2016;12:00 - 16:00;TRL-_s_12-16;95;0;17;0.017;0.0045;0
25.08.2016;12:00 - 16:00;TRL-_s_12-16;65;0;89;0.089;0.0045;0
25.08.2016;12:00 - 16:00;TRL-_s_12-16;12;0;149;0.149;0.0045;0
25.08.2016;12:00 - 16:00;TRL-_s_12-16;60;0;240;0.24;0.0045;0
25.08.2016;12:00 - 16:00;TRL-_s_12-16;70;0;289;0.289;0.0045;0
25.08.2016;16:00 - 20:00;TRL-_s_16-20;10;10;3;0.003;0.003;0.003
25.08.2016;16:00 - 20:00;TRL-_s_16-20;6;6;3.3;0.0033;0.0033;0.0033
25.08.2016;16:00 - 20:00;TRL-_s_16-20;10;10;3.4;0.0034;0.0034;0.0034
25.08.2016;16:00 - 20:00;TRL-_s_16-20;16;0;3.5;0.0035;0.0034;0
25.08.2016;16:00 - 20:00;TRL-_s_16-20;6;5;3.8;0.0038;0.0038;0.0038
25.08.2016;16:00 - 20:00;TRL-_s_16-20;65;65;4.3;0.0043;0.0043;0.0043
25.08.2016;16:00 - 20:00;TRL-_s_16-20;8;0;7.4;0.0074;0.0043;0
25.08.2016;16:00 - 20:00;TRL-_s_16-20;5;0;7.5;0.0075;0.0043;0
25.08.2016;16:00 - 20:00;TRL-_s_16-20;95;0;16;0.016;0.0043;0
25.08.2016;16:00 - 20:00;TRL-_s_16-20;50;0;18;0.018;0.0043;0
25.08.2016;16:00 - 20:00;TRL-_s_16-20;12;0;149;0.149;0.0043;0
25.08.2016;16:00 - 20:00;TRL-_s_16-20;60;0;240;0.24;0.0043;0
25.08.2016;16:00 - 20:00;TRL-_s_16-20;70;0;249;0.249;0.0043;0
25.08.2016;16:00 - 20:00;TRL-_s_16-20;65;0;500;0.5;0.0043;0
25.08.2016;20:00 - 00:00;TRL-_s_20-24;10;10;3;0.003;0.003;0.003
25.08.2016;20:00 - 00:00;TRL-_s_20-24;8;7;3.3;0.0033;0.0033;0.0033
25.08.2016;20:00 - 00:00;TRL-_s_20-24;16;16;3.7;0.0037;0.0037;0.0037
25.08.2016;20:00 - 00:00;TRL-_s_20-24;10;0;3.8;0.0038;0.0037;0
25.08.2016;20:00 - 00:00;TRL-_s_20-24;65;65;4.7;0.0047;0.0047;0.0047
25.08.2016;20:00 - 00:00;TRL-_s_20-24;5;0;7;0.007;0.0047;0
25.08.2016;20:00 - 00:00;TRL-_s_20-24;7;0;7.4;0.0074;0.0047;0
25.08.2016;20:00 - 00:00;TRL-_s_20-24;5;0;7.5;0.0075;0.0047;0
25.08.2016;20:00 - 00:00;TRL-_s_20-24;95;0;16;0.016;0.0047;0
25.08.2016;20:00 - 00:00;TRL-_s_20-24;50;0;21;0.021;0.0047;0
25.08.2016;20:00 - 00:00;TRL-_s_20-24;60;0;240;0.24;0.0047;0
25.08.2016;20:00 - 00:00;TRL-_s_20-24;70;0;249;0.249;0.0047;0
25.08.2016;20:00 - 00:00;TRL-_s_20-24;65;0;500;0.5;0.0047;0
26.08.2016;00:00 - 04:00;TRL-_s_00-04;10;10;10;0.01;0.01;0.01
26.08.2016;00:00 - 04:00;TRL-_s_00-04;10;10;10.6;0.0106;0.0106;0.0106
26.08.2016;00:00 - 04:00;TRL-_s_00-04;5;5;12;0.012;0.012;0.012
26.08.2016;00:00 - 04:00;TRL-_s_00-04;10;10;12;0.012;0.012;0
26.08.2016;00:00 - 04:00;TRL-_s_00-04;9;9;12.1;0.0121;0.0121;0.0121
26.08.2016;00:00 - 04:00;TRL-_s_00-04;5;0;12.9;0.0129;0.0121;0
26.08.2016;00:00 - 04:00;TRL-_s_00-04;10;0;14.4;0.0144;0.0121;0
26.08.2016;00:00 - 04:00;TRL-_s_00-04;95;50;15.5;0.0155;0.0155;0.0155
26.08.2016;00:00 - 04:00;TRL-_s_00-04;5;0;21;0.021;0.0155;0
26.08.2016;00:00 - 04:00;TRL-_s_00-04;20;0;60.3;0.0603;0.0155;0
26.08.2016;00:00 - 04:00;TRL-_s_00-04;50;0;69;0.069;0.0155;0
26.08.2016;00:00 - 04:00;TRL-_s_00-04;15;0;149;0.149;0.0155;0
26.08.2016;00:00 - 04:00;TRL-_s_00-04;60;0;240;0.24;0.0155;0
26.08.2016;00:00 - 04:00;TRL-_s_00-04;70;0;399;0.399;0.0155;0
26.08.2016;00:00 - 04:00;TRL-_s_00-04;65;0;500;0.5;0.0155;0
26.08.2016;00:00 - 04:00;TRL-_s_00-04;65;0;500;0.5;0.0155;0
26.08.2016;04:00 - 08:00;TRL-_s_04-08;10;10;14;0.014;0.014;0.014
26.08.2016;04:00 - 08:00;TRL-_s_04-08;5;5;15;0.015;0.015;0.015
26.08.2016;04:00 - 08:00;TRL-_s_04-08;95;50;16.96;0.01696;0.01696;0.01696
26.08.2016;04:00 - 08:00;TRL-_s_04-08;6;6;17.5;0.0175;0.0175;0.0175
26.08.2016;04:00 - 08:00;TRL-_s_04-08;5;5;17.9;0.0179;0.0179;0.0179
26.08.2016;04:00 - 08:00;TRL-_s_04-08;5;5;19.8;0.0198;0.0198;0.0198
26.08.2016;04:00 - 08:00;TRL-_s_04-08;15;15;20.5;0.0205;0.0205;0.0205
26.08.2016;04:00 - 08:00;TRL-_s_04-08;5;0;21;0.021;0.0205;0
26.08.2016;04:00 - 08:00;TRL-_s_04-08;20;0;58.78;0.05878;0.0205;0
26.08.2016;04:00 - 08:00;TRL-_s_04-08;50;0;69;0.069;0.0205;0
26.08.2016;04:00 - 08:00;TRL-_s_04-08;60;0;230;0.23;0.0205;0
26.08.2016;04:00 - 08:00;TRL-_s_04-08;70;0;499;0.499;0.0205;0
26.08.2016;04:00 - 08:00;TRL-_s_04-08;65;0;500;0.5;0.0205;0
26.08.2016;04:00 - 08:00;TRL-_s_04-08;65;0;500;0.5;0.0205;0
26.08.2016;08:00 - 12:00;TRL-_s_08-12;10;0;2.5;0.0025;0.0205;0
26.08.2016;08:00 - 12:00;TRL-_s_08-12;10;0;2.6;0.0026;0.0205;0
26.08.2016;08:00 - 12:00;TRL-_s_08-12;7;0;2.8;0.0028;0.0205;0
26.08.2016;08:00 - 12:00;TRL-_s_08-12;95;95;2.85;0.00285;0.00285;0.00285
26.08.2016;08:00 - 12:00;TRL-_s_08-12;6;0;2.87;0.00287;0.00285;0
26.08.2016;08:00 - 12:00;TRL-_s_08-12;20;0;6.36;0.00636;0.00285;0
26.08.2016;08:00 - 12:00;TRL-_s_08-12;5;0;8;0.008;0.00285;0
26.08.2016;08:00 - 12:00;TRL-_s_08-12;50;0;14;0.014;0.00285;0
26.08.2016;08:00 - 12:00;TRL-_s_08-12;12;0;149;0.149;0.00285;0
26.08.2016;08:00 - 12:00;TRL-_s_08-12;60;0;240;0.24;0.00285;0
26.08.2016;08:00 - 12:00;TRL-_s_08-12;70;0;249;0.249;0.00285;0
26.08.2016;08:00 - 12:00;TRL-_s_08-12;65;0;500;0.5;0.00285;0
26.08.2016;08:00 - 12:00;TRL-_s_08-12;65;0;500;0.5;0.00285;0
26.08.2016;12:00 - 16:00;TRL-_s_12-16;8;8;2.8;0.0028;0.0028;0.0028
26.08.2016;12:00 - 16:00;TRL-_s_12-16;10;10;3;0.003;0.003;0.003
26.08.2016;12:00 - 16:00;TRL-_s_12-16;5;5;3.3;0.0033;0.0033;0.0033
26.08.2016;12:00 - 16:00;TRL-_s_12-16;7;7;3.37;0.00337;0.00337;0.00337
26.08.2016;12:00 - 16:00;TRL-_s_12-16;5;0;3.5;0.0035;0.00337;0
26.08.2016;12:00 - 16:00;TRL-_s_12-16;5;0;3.5;0.0035;0.00337;0
26.08.2016;12:00 - 16:00;TRL-_s_12-16;65;65;3.5;0.0035;0.0035;0.0035
26.08.2016;12:00 - 16:00;TRL-_s_12-16;5;0;7;0.007;0.0035;0
26.08.2016;12:00 - 16:00;TRL-_s_12-16;5;0;8;0.008;0.0035;0
26.08.2016;12:00 - 16:00;TRL-_s_12-16;20;0;12.2;0.0122;0.0035;0
26.08.2016;12:00 - 16:00;TRL-_s_12-16;50;0;16;0.016;0.0035;0
26.08.2016;12:00 - 16:00;TRL-_s_12-16;95;0;17;0.017;0.0035;0
26.08.2016;12:00 - 16:00;TRL-_s_12-16;65;0;89;0.089;0.0035;0
26.08.2016;12:00 - 16:00;TRL-_s_12-16;12;0;149;0.149;0.0035;0
26.08.2016;12:00 - 16:00;TRL-_s_12-16;60;0;240;0.24;0.0035;0
26.08.2016;12:00 - 16:00;TRL-_s_12-16;70;0;289;0.289;0.0035;0
26.08.2016;16:00 - 20:00;TRL-_s_16-20;10;10;3;0.003;0.003;0.003
26.08.2016;16:00 - 20:00;TRL-_s_16-20;8;8;3.3;0.0033;0.0033;0.0033
26.08.2016;16:00 - 20:00;TRL-_s_16-20;5;5;3.4;0.0034;0.0034;0.0034
26.08.2016;16:00 - 20:00;TRL-_s_16-20;16;16;3.5;0.0035;0.0035;0.0035
26.08.2016;16:00 - 20:00;TRL-_s_16-20;12;12;3.5;0.0035;0.0035;0
26.08.2016;16:00 - 20:00;TRL-_s_16-20;5;5;3.8;0.0038;0.0038;0.0038
26.08.2016;16:00 - 20:00;TRL-_s_16-20;95;40;4.44;0.00444;0.00444;0.00444
26.08.2016;16:00 - 20:00;TRL-_s_16-20;7;0;7.4;0.0074;0.00444;0
26.08.2016;16:00 - 20:00;TRL-_s_16-20;5;0;7.5;0.0075;0.00444;0
26.08.2016;16:00 - 20:00;TRL-_s_16-20;20;0;7.7;0.0077;0.00444;0
26.08.2016;16:00 - 20:00;TRL-_s_16-20;50;0;18;0.018;0.00444;0
26.08.2016;16:00 - 20:00;TRL-_s_16-20;60;0;240;0.24;0.00444;0
26.08.2016;16:00 - 20:00;TRL-_s_16-20;70;0;249;0.249;0.00444;0
26.08.2016;16:00 - 20:00;TRL-_s_16-20;65;0;500;0.5;0.00444;0
26.08.2016;16:00 - 20:00;TRL-_s_16-20;65;0;500;0.5;0.00444;0
26.08.2016;20:00 - 00:00;TRL-_s_20-24;10;0;3;0.003;0.00444;0
26.08.2016;20:00 - 00:00;TRL-_s_20-24;5;0;3.2;0.0032;0.00444;0
26.08.2016;20:00 - 00:00;TRL-_s_20-24;6;0;3.3;0.0033;0.00444;0
26.08.2016;20:00 - 00:00;TRL-_s_20-24;95;95;3.6;0.0036;0.0036;0.0036
26.08.2016;20:00 - 00:00;TRL-_s_20-24;5;0;3.8;0.0038;0.0036;0
26.08.2016;20:00 - 00:00;TRL-_s_20-24;5;0;7;0.007;0.0036;0
26.08.2016;20:00 - 00:00;TRL-_s_20-24;6;0;7.4;0.0074;0.0036;0
26.08.2016;20:00 - 00:00;TRL-_s_20-24;5;0;7.5;0.0075;0.0036;0
26.08.2016;20:00 - 00:00;TRL-_s_20-24;20;0;13.1;0.0131;0.0036;0
26.08.2016;20:00 - 00:00;TRL-_s_20-24;50;0;21;0.021;0.0036;0
26.08.2016;20:00 - 00:00;TRL-_s_20-24;15;0;149;0.149;0.0036;0
26.08.2016;20:00 - 00:00;TRL-_s_20-24;60;0;240;0.24;0.0036;0
26.08.2016;20:00 - 00:00;TRL-_s_20-24;70;0;249;0.249;0.0036;0
26.08.2016;20:00 - 00:00;TRL-_s_20-24;65;0;500;0.5;0.0036;0
26.08.2016;20:00 - 00:00;TRL-_s_20-24;65;0;500;0.5;0.0036;0
27.08.2016;00:00 - 04:00;TRL-_s_00-04;10;10;9.7;0.0097;0.0097;0.0097
27.08.2016;00:00 - 04:00;TRL-_s_00-04;10;10;10;0.01;0.01;0.01
27.08.2016;00:00 - 04:00;TRL-_s_00-04;5;5;11;0.011;0.011;0.011
27.08.2016;00:00 - 04:00;TRL-_s_00-04;10;10;11.4;0.0114;0.0114;0.0114
27.08.2016;00:00 - 04:00;TRL-_s_00-04;95;60;15.17;0.01517;0.01517;0.01517
27.08.2016;00:00 - 04:00;TRL-_s_00-04;5;0;15.8;0.0158;0.01517;0
27.08.2016;00:00 - 04:00;TRL-_s_00-04;8;0;17.5;0.0175;0.01517;0
27.08.2016;00:00 - 04:00;TRL-_s_00-04;5;0;21;0.021;0.01517;0
27.08.2016;00:00 - 04:00;TRL-_s_00-04;10;0;57.6;0.0576;0.01517;0
27.08.2016;00:00 - 04:00;TRL-_s_00-04;50;0;69;0.069;0.01517;0
27.08.2016;00:00 - 04:00;TRL-_s_00-04;15;0;149;0.149;0.01517;0
27.08.2016;00:00 - 04:00;TRL-_s_00-04;60;0;240;0.24;0.01517;0
27.08.2016;00:00 - 04:00;TRL-_s_00-04;70;0;399;0.399;0.01517;0
27.08.2016;00:00 - 04:00;TRL-_s_00-04;65;0;500;0.5;0.01517;0
27.08.2016;00:00 - 04:00;TRL-_s_00-04;65;0;500;0.5;0.01517;0
27.08.2016;04:00 - 08:00;TRL-_s_04-08;10;10;12;0.012;0.012;0.012
27.08.2016;04:00 - 08:00;TRL-_s_04-08;5;0;15;0.015;0.012;0
27.08.2016;04:00 - 08:00;TRL-_s_04-08;6;0;17.5;0.0175;0.012;0
27.08.2016;04:00 - 08:00;TRL-_s_04-08;95;85;18.57;0.01857;0.01857;0.01857
27.08.2016;04:00 - 08:00;TRL-_s_04-08;5;0;19.2;0.0192;0.01857;0
27.08.2016;04:00 - 08:00;TRL-_s_04-08;5;0;21;0.021;0.01857;0
27.08.2016;04:00 - 08:00;TRL-_s_04-08;50;0;69;0.069;0.01857;0
27.08.2016;04:00 - 08:00;TRL-_s_04-08;15;0;149;0.149;0.01857;0
27.08.2016;04:00 - 08:00;TRL-_s_04-08;60;0;230;0.23;0.01857;0
27.08.2016;04:00 - 08:00;TRL-_s_04-08;70;0;499;0.499;0.01857;0
27.08.2016;04:00 - 08:00;TRL-_s_04-08;65;0;500;0.5;0.01857;0
27.08.2016;04:00 - 08:00;TRL-_s_04-08;65;0;500;0.5;0.01857;0
27.08.2016;08:00 - 12:00;TRL-_s_08-12;10;0;2;0.002;0.01857;0
27.08.2016;08:00 - 12:00;TRL-_s_08-12;100;95;2.96;0.00296;0.00296;0.00296
27.08.2016;08:00 - 12:00;TRL-_s_08-12;5;0;4;0.004;0.00296;0
27.08.2016;08:00 - 12:00;TRL-_s_08-12;7;0;10.8;0.0108;0.00296;0
27.08.2016;08:00 - 12:00;TRL-_s_08-12;6;0;12;0.012;0.00296;0
27.08.2016;08:00 - 12:00;TRL-_s_08-12;50;0;14;0.014;0.00296;0
27.08.2016;08:00 - 12:00;TRL-_s_08-12;5;0;17.2;0.0172;0.00296;0
27.08.2016;08:00 - 12:00;TRL-_s_08-12;15;0;149;0.149;0.00296;0
27.08.2016;08:00 - 12:00;TRL-_s_08-12;60;0;240;0.24;0.00296;0
27.08.2016;08:00 - 12:00;TRL-_s_08-12;70;0;249;0.249;0.00296;0
27.08.2016;08:00 - 12:00;TRL-_s_08-12;65;0;500;0.5;0.00296;0
27.08.2016;08:00 - 12:00;TRL-_s_08-12;65;0;500;0.5;0.00296;0
27.08.2016;12:00 - 16:00;TRL-_s_12-16;10;0;2.2;0.0022;0.00296;0
27.08.2016;12:00 - 16:00;TRL-_s_12-16;95;95;3.3;0.0033;0.0033;0.0033
27.08.2016;12:00 - 16:00;TRL-_s_12-16;5;0;4.2;0.0042;0.0033;0
27.08.2016;12:00 - 16:00;TRL-_s_12-16;5;0;4.5;0.0045;0.0033;0
27.08.2016;12:00 - 16:00;TRL-_s_12-16;5;0;7;0.007;0.0033;0
27.08.2016;12:00 - 16:00;TRL-_s_12-16;5;0;12.8;0.0128;0.0033;0
27.08.2016;12:00 - 16:00;TRL-_s_12-16;6;0;15;0.015;0.0033;0
27.08.2016;12:00 - 16:00;TRL-_s_12-16;50;0;16;0.016;0.0033;0
27.08.2016;12:00 - 16:00;TRL-_s_12-16;5;0;21;0.021;0.0033;0
27.08.2016;12:00 - 16:00;TRL-_s_12-16;15;0;149;0.149;0.0033;0
27.08.2016;12:00 - 16:00;TRL-_s_12-16;60;0;240;0.24;0.0033;0
27.08.2016;12:00 - 16:00;TRL-_s_12-16;70;0;289;0.289;0.0033;0
27.08.2016;12:00 - 16:00;TRL-_s_12-16;65;0;500;0.5;0.0033;0
27.08.2016;12:00 - 16:00;TRL-_s_12-16;65;0;500;0.5;0.0033;0
27.08.2016;16:00 - 20:00;TRL-_s_16-20;10;10;2.2;0.0022;0.0022;0.0022
27.08.2016;16:00 - 20:00;TRL-_s_16-20;95;85;3.83;0.00383;0.00383;0.00383
27.08.2016;16:00 - 20:00;TRL-_s_16-20;5;0;4.5;0.0045;0.00383;0
27.08.2016;16:00 - 20:00;TRL-_s_16-20;7;0;8.8;0.0088;0.00383;0
27.08.2016;16:00 - 20:00;TRL-_s_16-20;6;0;12;0.012;0.00383;0
27.08.2016;16:00 - 20:00;TRL-_s_16-20;5;0;12;0.012;0.00383;0
27.08.2016;16:00 - 20:00;TRL-_s_16-20;50;0;18;0.018;0.00383;0
27.08.2016;16:00 - 20:00;TRL-_s_16-20;15;0;149;0.149;0.00383;0
27.08.2016;16:00 - 20:00;TRL-_s_16-20;60;0;240;0.24;0.00383;0
27.08.2016;16:00 - 20:00;TRL-_s_16-20;70;0;249;0.249;0.00383;0
27.08.2016;16:00 - 20:00;TRL-_s_16-20;65;0;500;0.5;0.00383;0
27.08.2016;16:00 - 20:00;TRL-_s_16-20;65;0;500;0.5;0.00383;0
27.08.2016;20:00 - 00:00;TRL-_s_20-24;10;0;2.2;0.0022;0.00383;0
27.08.2016;20:00 - 00:00;TRL-_s_20-24;5;0;2.4;0.0024;0.00383;0
27.08.2016;20:00 - 00:00;TRL-_s_20-24;95;95;3.6;0.0036;0.0036;0.0036
27.08.2016;20:00 - 00:00;TRL-_s_20-24;6;0;4.8;0.0048;0.0036;0
27.08.2016;20:00 - 00:00;TRL-_s_20-24;5;0;7;0.007;0.0036;0
27.08.2016;20:00 - 00:00;TRL-_s_20-24;6;0;7.4;0.0074;0.0036;0
27.08.2016;20:00 - 00:00;TRL-_s_20-24;5;0;7.5;0.0075;0.0036;0
27.08.2016;20:00 - 00:00;TRL-_s_20-24;50;0;21;0.021;0.0036;0
27.08.2016;20:00 - 00:00;TRL-_s_20-24;15;0;149;0.149;0.0036;0
27.08.2016;20:00 - 00:00;TRL-_s_20-24;60;0;240;0.24;0.0036;0
27.08.2016;20:00 - 00:00;TRL-_s_20-24;70;0;249;0.249;0.0036;0
27.08.2016;20:00 - 00:00;TRL-_s_20-24;65;0;500;0.5;0.0036;0
27.08.2016;20:00 - 00:00;TRL-_s_20-24;65;0;500;0.5;0.0036;0
28.08.2016;00:00 - 04:00;TRL-_s_00-04;10;10;9.7;0.0097;0.0097;0.0097
28.08.2016;00:00 - 04:00;TRL-_s_00-04;5;5;9.9;0.0099;0.0099;0.0099
28.08.2016;00:00 - 04:00;TRL-_s_00-04;10;10;10;0.01;0.01;0.01
28.08.2016;00:00 - 04:00;TRL-_s_00-04;13;13;10;0.01;0.01;0
28.08.2016;00:00 - 04:00;TRL-_s_00-04;10;10;14.8;0.0148;0.0148;0.0148
28.08.2016;00:00 - 04:00;TRL-_s_00-04;8;8;17.5;0.0175;0.0175;0.0175
28.08.2016;00:00 - 04:00;TRL-_s_00-04;5;5;21;0.021;0.021;0.021
28.08.2016;00:00 - 04:00;TRL-_s_00-04;50;30;23.8;0.0238;0.0238;0.0238
28.08.2016;00:00 - 04:00;TRL-_s_00-04;50;0;39;0.039;0.0238;0
28.08.2016;00:00 - 04:00;TRL-_s_00-04;10;0;49.2;0.0492;0.0238;0
28.08.2016;00:00 - 04:00;TRL-_s_00-04;20;0;100;0.1;0.0238;0
28.08.2016;00:00 - 04:00;TRL-_s_00-04;60;0;240;0.24;0.0238;0
28.08.2016;00:00 - 04:00;TRL-_s_00-04;60;0;249;0.249;0.0238;0
28.08.2016;00:00 - 04:00;TRL-_s_00-04;65;0;500;0.5;0.0238;0
28.08.2016;00:00 - 04:00;TRL-_s_00-04;65;0;500;0.5;0.0238;0
28.08.2016;04:00 - 08:00;TRL-_s_04-08;10;10;12;0.012;0.012;0.012
28.08.2016;04:00 - 08:00;TRL-_s_04-08;5;5;14;0.014;0.014;0.014
28.08.2016;04:00 - 08:00;TRL-_s_04-08;13;13;17;0.017;0.017;0.017
28.08.2016;04:00 - 08:00;TRL-_s_04-08;6;6;17.5;0.0175;0.0175;0.0175
28.08.2016;04:00 - 08:00;TRL-_s_04-08;5;0;21;0.021;0.0175;0
28.08.2016;04:00 - 08:00;TRL-_s_04-08;50;50;27;0.027;0.027;0.027
28.08.2016;04:00 - 08:00;TRL-_s_04-08;50;11;35.27;0.03527;0.03527;0.03527
28.08.2016;04:00 - 08:00;TRL-_s_04-08;20;0;100;0.1;0.03527;0
28.08.2016;04:00 - 08:00;TRL-_s_04-08;60;0;230;0.23;0.03527;0
28.08.2016;04:00 - 08:00;TRL-_s_04-08;60;0;299;0.299;0.03527;0
28.08.2016;04:00 - 08:00;TRL-_s_04-08;65;0;500;0.5;0.03527;0
28.08.2016;04:00 - 08:00;TRL-_s_04-08;65;0;500;0.5;0.03527;0
28.08.2016;08:00 - 12:00;TRL-_s_08-12;10;10;2;0.002;0.002;0.002
28.08.2016;08:00 - 12:00;TRL-_s_08-12;7;7;2.8;0.0028;0.0028;0.0028
28.08.2016;08:00 - 12:00;TRL-_s_08-12;5;5;2.9;0.0029;0.0029;0.0029
28.08.2016;08:00 - 12:00;TRL-_s_08-12;13;13;4.5;0.0045;0.0045;0.0045
28.08.2016;08:00 - 12:00;TRL-_s_08-12;6;6;12;0.012;0.012;0.012
28.08.2016;08:00 - 12:00;TRL-_s_08-12;50;45;21.4;0.0214;0.0214;0.0214
28.08.2016;08:00 - 12:00;TRL-_s_08-12;50;10;24;0.024;0.024;0.024
28.08.2016;08:00 - 12:00;TRL-_s_08-12;20;0;50;0.05;0.024;0
28.08.2016;08:00 - 12:00;TRL-_s_08-12;60;0;240;0.24;0.024;0
28.08.2016;08:00 - 12:00;TRL-_s_08-12;60;0;249;0.249;0.024;0
28.08.2016;08:00 - 12:00;TRL-_s_08-12;65;0;500;0.5;0.024;0
28.08.2016;08:00 - 12:00;TRL-_s_08-12;65;0;500;0.5;0.024;0
28.08.2016;12:00 - 16:00;TRL-_s_12-16;10;10;2.2;0.0022;0.0022;0.0022
28.08.2016;12:00 - 16:00;TRL-_s_12-16;5;5;3;0.003;0.003;0.003
28.08.2016;12:00 - 16:00;TRL-_s_12-16;13;13;5.9;0.0059;0.0059;0.0059
28.08.2016;12:00 - 16:00;TRL-_s_12-16;5;5;7;0.007;0.007;0.007
28.08.2016;12:00 - 16:00;TRL-_s_12-16;6;6;15;0.015;0.015;0.015
28.08.2016;12:00 - 16:00;TRL-_s_12-16;50;46;28.12;0.02812;0.02812;0.02812
28.08.2016;12:00 - 16:00;TRL-_s_12-16;50;10;35;0.035;0.035;0.035
28.08.2016;12:00 - 16:00;TRL-_s_12-16;20;0;60;0.06;0.035;0
28.08.2016;12:00 - 16:00;TRL-_s_12-16;60;0;240;0.24;0.035;0
28.08.2016;12:00 - 16:00;TRL-_s_12-16;60;0;299;0.299;0.035;0
28.08.2016;12:00 - 16:00;TRL-_s_12-16;65;0;500;0.5;0.035;0
28.08.2016;12:00 - 16:00;TRL-_s_12-16;65;0;500;0.5;0.035;0
28.08.2016;16:00 - 20:00;TRL-_s_16-20;10;10;2.2;0.0022;0.0022;0.0022
28.08.2016;16:00 - 20:00;TRL-_s_16-20;5;5;2.5;0.0025;0.0025;0.0025
28.08.2016;16:00 - 20:00;TRL-_s_16-20;6;6;2.8;0.0028;0.0028;0.0028
28.08.2016;16:00 - 20:00;TRL-_s_16-20;13;13;5.5;0.0055;0.0055;0.0055
28.08.2016;16:00 - 20:00;TRL-_s_16-20;65;65;12;0.012;0.012;0.012
28.08.2016;16:00 - 20:00;TRL-_s_16-20;6;0;12;0.012;0.012;0
28.08.2016;16:00 - 20:00;TRL-_s_16-20;50;0;28;0.028;0.012;0
28.08.2016;16:00 - 20:00;TRL-_s_16-20;50;0;39;0.039;0.012;0
28.08.2016;16:00 - 20:00;TRL-_s_16-20;20;0;50;0.05;0.012;0
28.08.2016;16:00 - 20:00;TRL-_s_16-20;60;0;240;0.24;0.012;0
28.08.2016;16:00 - 20:00;TRL-_s_16-20;60;0;249;0.249;0.012;0
28.08.2016;16:00 - 20:00;TRL-_s_16-20;65;0;500;0.5;0.012;0
28.08.2016;20:00 - 00:00;TRL-_s_20-24;10;10;2.2;0.0022;0.0022;0.0022
28.08.2016;20:00 - 00:00;TRL-_s_20-24;5;5;2.8;0.0028;0.0028;0.0028
28.08.2016;20:00 - 00:00;TRL-_s_20-24;5;5;3;0.003;0.003;0.003
28.08.2016;20:00 - 00:00;TRL-_s_20-24;40;40;3;0.003;0.003;0
28.08.2016;20:00 - 00:00;TRL-_s_20-24;13;13;3.5;0.0035;0.0035;0.0035
28.08.2016;20:00 - 00:00;TRL-_s_20-24;5;5;7;0.007;0.007;0.007
28.08.2016;20:00 - 00:00;TRL-_s_20-24;6;6;7.4;0.0074;0.0074;0.0074
28.08.2016;20:00 - 00:00;TRL-_s_20-24;20;10;19.5;0.0195;0.0195;0.0195
28.08.2016;20:00 - 00:00;TRL-_s_20-24;50;0;24;0.024;0.0195;0
28.08.2016;20:00 - 00:00;TRL-_s_20-24;50;0;39;0.039;0.0195;0
28.08.2016;20:00 - 00:00;TRL-_s_20-24;60;0;240;0.24;0.0195;0
28.08.2016;20:00 - 00:00;TRL-_s_20-24;60;0;249;0.249;0.0195;0
28.08.2016;20:00 - 00:00;TRL-_s_20-24;65;0;500;0.5;0.0195;0
28.08.2016;20:00 - 00:00;TRL-_s_20-24;65;0;500;0.5;0.0195;0
29.08.2016;00:00 - 04:00;TRL-_s_00-04;20;20;8;0.008;0.008;0.008
29.08.2016;00:00 - 04:00;TRL-_s_00-04;10;10;8.7;0.0087;0.0087;0.0087
29.08.2016;00:00 - 04:00;TRL-_s_00-04;10;10;9.8;0.0098;0.0098;0.0098
29.08.2016;00:00 - 04:00;TRL-_s_00-04;5;5;9.9;0.0099;0.0099;0.0099
29.08.2016;00:00 - 04:00;TRL-_s_00-04;5;0;10.8;0.0108;0.0099;0
29.08.2016;00:00 - 04:00;TRL-_s_00-04;11;0;10.88;0.01088;0.0099;0
29.08.2016;00:00 - 04:00;TRL-_s_00-04;5;0;15.8;0.0158;0.0099;0
29.08.2016;00:00 - 04:00;TRL-_s_00-04;7;0;17.5;0.0175;0.0099;0
29.08.2016;00:00 - 04:00;TRL-_s_00-04;95;0;18;0.018;0.0099;0
